['baoding', u'2016-01-26 23:00:00', u'\u76d1\u6d4b\u7ad9', u'233', u'\u91cd\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'183', u'224', u'5.815', u'135', u'4', u'14', u'188']
['yulinshi', u'2016-01-26 23:00:00', u'\u73af\u4fdd\u76d1\u6d4b\u5927\u697c', u'114', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'86', u'155', u'3.934', u'94', u'6', u'42', u'134']
['baotou', u'2016-01-26 23:00:00', u'\u4e1c\u6cb3\u9e3f\u9f99\u6e7e', u'244', u'\u91cd\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'194', u'359', u'2.698', u'80', u'8', u'47', u'86']
['jinzhou', u'2016-01-26 23:00:00', u'\u5929\u5b89\u8857\u9053', u'124', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'94', u'132', u'1.641', u'65', u'11', u'30', u'156']
['yangjiang', u'2016-01-26 23:00:00', u'\u9a6c\u5357\u578c', u'28', u'\u4f18', u'_', u'19', u'_', u'0.853', u'34', u'34', u'36', u'3']
['haerbin', u'2016-01-26 23:00:00', u'\u7701\u519c\u79d1\u9662', u'85', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'63', u'86', u'0.763', u'61', u'7', u'11', u'80']
['hanzhong', u'2016-01-26 23:00:00', u'\u5357\u90d1\u5927\u6cb3\u574e\u6c34\u5382', u'196', u'\u4e2d\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'147', u'192', u'2.387', u'70', u'16', u'48', u'35']
['diqingzhou', u'2016-01-26 23:00:00', u'\u8fea\u5e86\u5dde\u7ad9', u'25', u'\u4f18', u'_', u'17', u'_', u'1.138', u'19', u'33', u'37', u'3']
['putian', u'2016-01-26 23:00:00', u'\u4e1c\u5733\u6c34\u5e93', u'29', u'\u4f18', u'_', u'20', u'23', u'0.477', u'11', u'49', u'44', u'3']
['liaocheng', u'2016-01-26 23:00:00', u'\u804a\u5927\u4e1c\u6821', u'204', u'\u91cd\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'154', u'202', u'2.567', u'69', u'10', u'22', u'61']
['daqing', u'2016-01-26 23:00:00', u'\u8ba9\u80e1\u8def\u533a', u'50', u'\u4f18', u'_', u'29', u'50', u'0.541', u'18', u'50', u'41', u'18']
['anshan', u'2016-01-26 23:00:00', u'\u94c1\u897f\u5de5\u4e1a\u56ed\u533a', u'79', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'58', u'102', u'1.754', u'63', u'11', u'20', u'79']
['laixi', u'2016-01-26 23:00:00', u'\u4eba\u6c11\u5e7f\u573a\u5b50\u7ad9', u'67', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'44', u'83', u'1.207', u'35', u'31', u'36', u'34']
['qingyang', u'2016-01-26 23:00:00', u'\u5e02\u73af\u4fdd\u5c40', u'59', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'35', u'68', u'0.82', u'16', u'53', u'56', u'54']
['yuncheng', u'2016-01-26 23:00:00', u'\u5916\u6ee9\u9996\u5e9c', u'115', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'87', u'139', u'3.908', u'39', u'35', u'47', u'137']
['ganzhou', u'2016-01-26 23:00:00', u'\u534e\u575a\u978b\u57ce', u'79', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'58', u'85', u'0.8', u'38', u'46', u'30', u'17']
['zhongwei', u'2016-01-26 23:00:00', u'\u73af\u4fdd\u5c40\u7ad9', u'185', u'\u4e2d\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'139', u'_', u'1.282', u'56', u'9', u'29', u'103']
['xuancheng', u'2016-01-26 23:00:00', u'\u5f00\u53d1\u533a\u5b50\u7ad9', u'88', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'65', u'106', u'0.681', u'109', u'39', u'50', u'15']
['zhengzhou', u'2016-01-26 23:00:00', u'\u5c97\u674e\u6c34\u5e93', u'101', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u9897\u7c92\u7269(PM10)', u'65', u'151', u'1.703', u'77', u'12', u'62', u'30']
['tongrendiqu', u'2016-01-26 23:00:00', u'\u94dc\u4ec1\u4e03\u4e2d', u'73', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'31', u'96', u'0.967', u'15', u'56', u'60', u'10']
['suizhou', u'2016-01-26 23:00:00', u'\u5e02\u7acb\u4ea4\u6865\u6c34\u5382', u'129', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'98', u'173', u'1.653', u'63', u'19', u'36', u'96']
['rikazediqu', u'2016-01-26 23:00:00', u'\u65e5\u5580\u5219\u9e3f\u8fbe\u516c\u53f8', u'137', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'104', u'_', u'1.002', u'31', u'50', u'70', u'16']
['rizhao', u'2016-01-26 23:00:00', u'\u6e2f\u52a1\u5c40', u'_', '-', u'_', u'_', u'_', u'_', u'_', u'_', u'_', u'_']
['neijiang', u'2016-01-26 23:00:00', u'\u5185\u6c5f\u65e5\u62a5\u793e', u'70', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'50', u'89', u'0.599', u'80', u'7', u'40', u'17']
['liaoyuan', u'2016-01-26 23:00:00', u'\u6c61\u6c34\u5904\u7406\u5382', u'52', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'36', u'40', u'0.839', u'20', u'62', u'70', u'30']
['shaoyang', u'2016-01-26 23:00:00', u'\u5e02\u73af\u4fdd\u5c40', u'87', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'64', u'105', u'0.682', u'39', u'36', u'47', u'24']
['changdudiqu', u'2016-01-26 23:00:00', u'\u660c\u90fd\u5730\u533a\u660c\u90fd\u575d', u'89', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'66', u'_', u'3.062', u'50', u'25', u'61', u'11']
['shangqiu', u'2016-01-26 23:00:00', u'\u7b2c\u4e09\u4eba\u6c11\u533b\u9662', u'170', u'\u4e2d\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'129', u'173', u'2.69', u'69', u'3', u'28', u'76']
['wafangdian', u'2016-01-26 23:00:00', u'\u4e1c\u5c71\u516c\u56ed', u'145', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'111', u'130', u'1.896', u'75', u'3', u'21', u'154']
['rushan', u'2016-01-26 23:00:00', u'\u4e73\u5c71\u5e02\u6c14\u8c61\u5c40', u'71', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'49', u'92', u'2.224', u'46', u'17', u'31', u'144']
['akesudiqu', u'2016-01-26 23:00:00', u'\u827a\u672f\u4e2d\u5fc3', u'136', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u9897\u7c92\u7269(PM10)', u'72', u'221', u'1.48', u'68', u'55', u'77', u'31']
['ezhou', u'2016-01-26 23:00:00', u'\u51e1\u53e3\u5f00\u53d1\u533a', u'92', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'68', u'127', u'3.216', u'73', u'16', u'45', u'91']
['zhanjiang', u'2016-01-26 23:00:00', u'\u5761\u5934\u533a\u73af\u4fdd\u5c40', u'36', u'\u4f18', u'_', u'25', u'_', u'_', u'15', u'42', u'57', u'6']
['kunshan', u'2016-01-26 23:00:00', u'\u9707\u5ddd\u4e2d\u5b66', u'95', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'71', u'130', u'0.928', u'108', u'2', u'21', u'26']
['nanning', u'2016-01-26 23:00:00', u'\u6c99\u4e95\u9547\u8857\u9053\u529e', u'69', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'50', u'57', u'0.942', u'31', u'35', u'34', u'10']
['fuzhoushi', u'2016-01-26 23:00:00', u'\u533b\u5b66\u5206\u9662', u'87', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'39', u'124', u'1.42', u'78', u'2', u'24', u'18']
['guiyang', u'2016-01-26 23:00:00', u'\u9274\u6e56\u8def', u'68', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'49', u'66', u'0.621', u'25', u'45', u'51', u'29']
['dalizhou', u'2016-01-26 23:00:00', u'\u5927\u7406\u53e4\u57ce', u'39', u'\u4f18', u'_', u'27', u'_', u'0.217', u'3', u'59', u'55', u'12']
['naqudiqu', u'2016-01-26 23:00:00', u'\u90a3\u66f2\u5609\u5174\u533b\u9662', u'99', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'74', u'87', u'2.393', u'26', u'22', u'40', u'12']
['fuzhou', u'2016-01-26 23:00:00', u'\u7d2b\u9633', u'51', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'30', u'52', u'1.106', u'79', u'21', u'34', u'5']
['linfen', u'2016-01-26 23:00:00', u'\u5357\u673a\u573a', u'233', u'\u91cd\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'183', u'245', u'5.63', u'38', u'12', u'21', u'198']
['loudi', u'2016-01-26 23:00:00', u'\u5e02\u653f\u5e9c', u'92', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'64', u'134', u'0.763', u'44', u'37', u'60', u'18']
['yulin', u'2016-01-26 23:00:00', u'\u5357\u6c5f\u4e00\u4e2d', u'26', u'\u4f18', u'_', u'18', u'_', u'0.978', u'26', u'49', u'45', u'9']
['dehongzhou', u'2016-01-26 23:00:00', u'\u8292\u5e02\u5efa\u8bbe\u5c40', u'67', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'48', u'58', u'0.984', u'31', u'16', u'49', u'3']
['yongzhou', u'2016-01-26 23:00:00', u'\u51b7\u6c34\u6ee9\u533a\u73af\u4fdd\u5c40', u'66', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'42', u'81', u'0.756', u'33', u'47', u'46', u'26']
['shuangyashan', u'2016-01-26 23:00:00', u'\u82d7\u5703', u'38', u'\u4f18', u'_', u'24', u'38', u'0.427', u'18', u'73', u'78', u'22']
['chaozhou', u'2016-01-26 23:00:00', u'\u5e02\u653f\u516c\u53f8', u'31', u'\u4f18', u'_', u'16', u'31', u'0.467', u'21', u'31', u'22', u'5']
['jining', u'2016-01-26 23:00:00', u'\u7535\u5316\u5382', u'90', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'67', u'117', u'1.452', u'69', u'19', u'30', u'105']
['mudanjiang', u'2016-01-26 23:00:00', u'\u7b2c\u4e00\u4e2d\u5b66', u'62', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'44', u'47', u'0.837', u'15', u'64', u'63', u'16']
['handan', u'2016-01-26 23:00:00', u'\u4e1b\u53f0\u516c\u56ed', u'125', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'95', u'_', u'4.409', u'75', u'15', u'70', u'170']
['wulumuqi', u'2016-01-26 23:00:00', u'\u7c73\u4e1c\u533a\u73af\u4fdd\u5c40', u'377', u'\u4e25\u91cd\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'327', u'445', u'2.652', u'94', u'_', u'10', u'31']
['xuchang', u'2016-01-26 23:00:00', u'\u5f00\u53d1\u533a', u'87', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'56', u'124', u'2.643', u'66', u'31', u'51', u'61']
['gannanzhou', u'2016-01-26 23:00:00', u'\u76d1\u6d4b\u7ad9', u'74', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'54', u'_', u'1.219', u'29', u'47', u'63', u'41']
['suzhoushi', u'2016-01-26 23:00:00', u'\u706b\u8f66\u7ad9', u'178', u'\u4e2d\u5ea6\u6c61\u67d3', u'\u81ed\u6c271\u5c0f\u65f6', u'69', u'96', u'2.222', u'25', u'356', u'300', u'52']
['yilihasakezhou', u'2016-01-26 23:00:00', u'\u7b2c\u4e8c\u6c34\u5382', u'235', u'\u91cd\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'185', u'199', u'5.464', u'77', u'5', u'62', u'31']
['qiandongnanzhou', u'2016-01-26 23:00:00', u'\u51ef\u91cc\u5b66\u9662', u'72', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'52', u'73', u'0.674', u'37', u'20', u'27', u'33']
['quzhou', u'2016-01-26 23:00:00', u'\u8862\u5dde\u5b66\u9662', u'89', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'50', u'128', u'1.792', u'74', u'18', u'30', u'14']
['shangrao', u'2016-01-26 23:00:00', u'\u5f00\u53d1\u533a\u7ba1\u59d4\u4f1a', u'96', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'38', u'142', u'1.197', u'65', u'9', u'26', u'33']
['zunyi', u'2016-01-26 23:00:00', u'\u5e72\u7530\u575d', u'83', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'61', u'76', u'0.954', u'33', u'36', u'41', u'24']
['lishui', u'2016-01-26 23:00:00', u'\u4f59\u5e84\u524d', u'62', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'44', u'65', u'0.655', u'69', u'12', u'26', u'5']
['hegang', u'2016-01-26 23:00:00', u'\u4e94\u53f7\u6c34\u5e93', u'26', u'\u4f18', u'_', u'18', u'_', u'0.813', u'23', u'53', u'66', u'9']
['qingdao', u'2016-01-26 23:00:00', u'\u57ce\u9633\u533a\u5b50\u7ad9', u'148', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'113', u'203', u'2.066', u'104', u'17', u'31', u'105']
['zhuji', u'2016-01-26 23:00:00', u'\u5bcc\u6797\u5370\u52a1', u'_', '-', u'_', u'_', u'_', u'_', u'_', u'_', u'_', u'_']
['bayannaoer', u'2016-01-26 23:00:00', u'\u5e02\u73af\u4fdd\u5927\u697c', u'162', u'\u4e2d\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'123', u'180', u'1.707', u'73', u'1', u'22', u'155']
['suqian', u'2016-01-26 23:00:00', u'\u5bbf\u8c6b\u533a\u73af\u4fdd\u5c40', u'114', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'86', u'133', u'2.318', u'81', u'10', u'25', u'57']
['ningde', u'2016-01-26 23:00:00', u'\u5b81\u5fb7\u5e02\u76d1\u6d4b\u7ad9', u'59', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'42', u'50', u'0.816', u'34', u'14', u'17', u'5']
['meizhou', u'2016-01-26 23:00:00', u'\u73af\u5883\u76d1\u63a7\u4e2d\u5fc3', u'73', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'53', u'_', u'0.966', u'62', u'5', u'8', u'6']
['jian', u'2016-01-26 23:00:00', u'\u9752\u539f\u533a\u6cd5\u9662', u'57', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'38', u'63', u'0.657', u'49', u'18', u'34', u'13']
['luan', u'2016-01-26 23:00:00', u'\u5f00\u53d1\u533a', u'59', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'42', u'65', u'0.714', u'26', u'25', u'22', u'14']
['shangluo', u'2016-01-26 23:00:00', u'\u4e1c\u9f99\u5c71\u6c14\u8c61\u5c40', u'42', u'\u4f18', u'_', u'29', u'_', u'1.623', u'63', u'27', u'49', u'25']
['zibo', u'2016-01-26 23:00:00', u'\u4e09\u91d1\u96c6\u56e2', u'268', u'\u91cd\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'218', u'341', u'3.401', u'85', u'23', u'31', u'160']
['shannandiqu', u'2016-01-26 23:00:00', u'\u5c71\u5357\u4eba\u6c11\u533b\u9662', u'19', u'\u4f18', u'_', u'11', u'19', u'0.907', u'15', u'32', u'39', u'4']
['wulanchabu', u'2016-01-26 23:00:00', u'\u96c6\u5b81\u65e7\u533a\u897f', u'64', u'\u826f', '-', u'46', u'78', u'0.935', u'70', u'12', u'23', u'43']
['chengde', u'2016-01-26 23:00:00', u'\u79bb\u5bab', u'43', u'\u4f18', u'_', u'24', u'43', u'0.986', u'51', u'35', u'58', u'39']
['shizuishan', u'2016-01-26 23:00:00', u'\u7ea2\u679c\u5b50\u9547\u60e0\u65b0\u8857', u'152', u'\u4e2d\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'116', u'206', u'1.415', u'45', u'7', u'43', u'267']
['tonghua', u'2016-01-26 23:00:00', u'\u94c1\u8def', u'82', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'45', u'114', u'0.007', u'72', u'7', u'18', u'85']
['chuxiongzhou', u'2016-01-26 23:00:00', u'\u5e02\u7ecf\u6d4e\u5f00\u53d1\u533a', u'30', u'\u4f18', u'_', u'21', u'29', u'0.113', u'14', u'62', u'62', u'11']
['xilinguolemeng', u'2016-01-26 23:00:00', u'\u5e02\u653f\u5e9c', u'28', u'\u4f18', u'_', u'5', u'14', u'0.367', u'10', u'88', u'82', u'23']
['yilihasake', u'2016-01-15 21:00:00', u'\u5e02\u73af\u4fdd\u5c40', u'_', '-', u'_', u'_', u'_', u'_', u'_', u'_', u'_', u'_']
['zhaotong', u'2016-01-26 23:00:00', u'\u73af\u4fdd\u5c40', u'65', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'47', u'65', u'1.11', u'29', u'56', u'82', u'55']
['yiyang', u'2016-01-26 23:00:00', u'\u8d6b\u5c71\u73af\u4fdd\u5206\u5c40', u'76', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'53', u'102', u'0.527', u'43', u'55', u'60', u'32']
['xiaogan', u'2016-01-26 23:00:00', u'\u4e1c\u57ce\u533a', u'110', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'83', u'157', u'3.34', u'87', u'2', u'14', u'40']
['xianyang', u'2016-01-26 23:00:00', u'\u4e2d\u533b\u5b66\u9662', u'202', u'\u91cd\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'152', u'190', u'2.884', u'100', u'10', u'24', u'1']
['wenzhou', u'2016-01-26 23:00:00', u'\u5e02\u7ad9', u'78', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'56', u'106', u'1.59', u'89', u'4', u'19', u'19']
['zhoushan', u'2016-01-26 23:00:00', u'\u4e34\u57ce\u65b0\u533a', u'27', u'\u4f18', u'_', u'17', u'27', u'0.508', u'19', u'80', u'62', u'6']
['aletaidiqu', u'2016-01-26 23:00:00', u'\u5e02\u7ad9', u'26', u'\u4f18', u'_', u'12', u'26', u'1.051', u'27', u'60', u'51', u'17']
['weinan', u'2016-01-26 23:00:00', u'\u9ad8\u65b0\u4e00\u5c0f', u'94', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'60', u'137', u'2.286', u'69', u'10', u'21', u'39']
['luzhou', u'2016-01-26 23:00:00', u'\u5e02\u73af\u76d1\u7ad9', u'107', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'80', u'117', u'0.438', u'62', u'5', u'15', u'24']
['liuzhou', u'2016-01-26 23:00:00', u'\u53e4\u4ead\u5c71', u'49', u'\u4f18', u'_', u'34', u'39', u'0.712', u'40', u'39', u'42', u'7']
['luohe', u'2016-01-26 23:00:00', u'\u5e7f\u7535\u5c40', u'145', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'111', u'185', u'0.976', u'59', u'78', u'84', u'44']
['chizhou', u'2016-01-26 23:00:00', u'\u5e73\u5929\u6e56', u'80', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'44', u'110', u'0.821', u'56', u'2', u'14', u'6']
['jingmen', u'2016-01-26 23:00:00', u'\u5e02\u653f\u5e9c', u'105', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u9897\u7c92\u7269(PM10)', u'63', u'160', u'1.017', u'58', u'37', u'44', u'30']
['yushuzhou', u'2016-01-26 23:00:00', u'\u7389\u6811\u53bf\u7ed3\u53e4\u9547', u'41', u'\u4f18', u'_', u'24', u'41', u'1.098', u'11', u'13', u'22', u'4']
['sanmenxia', u'2016-01-26 23:00:00', u'\u98ce\u666f\u533a', u'102', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'76', u'98', u'1.969', u'57', u'2', u'36', u'48']
['bijie', u'2016-01-26 23:00:00', u'\u5e08\u4e13', u'69', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'50', u'83', u'0.84', u'14', u'30', u'34', u'9']
['dezhou', u'2016-01-26 23:00:00', u'\u76d1\u7406\u7ad9', u'139', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'106', u'169', u'1.646', u'89', u'3', u'22', u'53']
['kashediqu', u'2016-01-26 23:00:00', u'\u5e02\u73af\u5883\u76d1\u6d4b\u7ad9', u'179', u'\u4e2d\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'135', u'267', u'3.425', u'86', u'2', u'27', u'14']
['jixi', u'2016-01-26 23:00:00', u'\u6c14\u8c61\u5c40', u'23', u'\u4f18', u'_', u'11', u'15', u'1.178', u'8', u'72', u'75', u'16']
['chaoyang', u'2016-01-26 23:00:00', u'\u519c\u4e1a\u56ed\u533a', u'29', u'\u4f18', u'_', u'20', u'_', u'1.32', u'24', u'35', u'35', u'22']
['yiwu', u'2016-01-26 23:00:00', u'\u5317\u82d1', u'138', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'105', u'158', u'1.918', u'98', u'4', u'21', u'35']
['changjizhou', u'2016-01-26 23:00:00', u'\u65b0\u533a\u653f\u52a1\u4e2d\u5fc3', u'357', u'\u4e25\u91cd\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'307', u'387', u'2.488', u'162', u'38', u'48', u'53']
['nanyang', u'2016-01-26 23:00:00', u'\u7406\u5de5\u5b66\u9662', u'134', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'102', u'201', u'1.802', u'83', u'16', u'54', u'33']
['fangchenggang', u'2016-01-26 23:00:00', u'\u5927\u6d77\u82b1\u56ed', u'32', u'\u4f18', u'_', u'22', u'_', u'0.431', u'12', u'39', u'38', u'3']
['taizhoushi', u'2016-01-26 23:00:00', u'\u7559\u5b66\u751f\u521b\u4e1a\u56ed', u'119', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'90', u'138', u'0.618', u'98', u'19', u'36', u'47']
['shenzhen', u'2016-01-26 23:00:00', u'\u89c2\u6f9c', u'77', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'56', u'59', u'0.658', u'65', u'9', u'21', u'8']
['wendeng', u'2016-01-26 23:00:00', u'\u6587\u767b\u5e02\u4e1d\u7ef8\u516c\u53f8', u'87', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'52', u'124', u'1.688', u'45', u'23', u'34', u'45']
['xinyu', u'2016-01-26 23:00:00', u'\u65b0\u94a2\u6c27\u6c14\u5382', u'59', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'36', u'68', u'1.057', u'41', u'37', u'43', u'15']
['hetiandiqu', u'2016-01-26 23:00:00', u'\u53e4\u6c5f\u5df4\u683c\u4e61\u9662\u5185', u'222', u'\u91cd\u5ea6\u6c61\u67d3', u'\u9897\u7c92\u7269(PM10)', u'156', u'365', u'2.595', u'30', u'24', u'38', u'219']
['chengdu', u'2016-01-26 23:00:00', u'\u5927\u77f3\u897f\u8def', u'66', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'42', u'82', u'0.693', u'73', u'34', u'55', u'11']
['qiannanzhou', u'2016-01-26 23:00:00', u'\u5c0f\u56f4\u5be8', u'50', u'\u4f18', u'_', u'35', u'48', u'0.253', u'9', u'71', u'74', u'4']
['huangshan', u'2016-01-26 23:00:00', u'\u9ec4\u5c71\u4e1c\u8def89\u53f7', u'74', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'51', u'98', u'0.462', u'38', u'49', u'55', u'9']
['baoji', u'2016-01-26 23:00:00', u'\u4e09\u8fea\u5c0f\u5b66', u'203', u'\u91cd\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'153', u'163', u'1.716', u'85', u'7', u'57', u'23']
['taiyuan', u'2016-01-26 23:00:00', u'\u91d1\u80dc', u'89', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'66', u'119', u'2.757', u'82', u'4', u'28', u'306']
['wujiang', u'2016-01-26 23:00:00', u'\u5434\u6c5f\u5f00\u53d1\u533a', u'89', u'\u826f', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'66', u'116', u'0.73', u'62', u'16', u'43', u'101']
['suining', u'2016-01-26 23:00:00', u'\u7f8e\u5b81\u98df\u54c1\u516c\u53f8', u'119', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u9897\u7c92\u7269(PM10)', u'89', u'188', u'1.2', u'77', u'24', u'70', u'15']
['linyi', u'2016-01-26 23:00:00', u'\u6cb3\u4e1c\u4fdd\u9669\u516c\u53f8', u'183', u'\u4e2d\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'138', u'276', u'2.711', u'95', u'3', u'19', u'83']
['wuzhong', u'2016-01-26 23:00:00', u'\u65b0\u533a\u4e8c\u6cf5\u7ad9', u'130', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'99', u'129', u'1.24', u'162', u'10', u'31', u'82']
['huizhou', u'2016-01-26 23:00:00', u'\u5927\u4e9a\u6e7e\u7ba1\u59d4\u4f1a\u5b50\u7ad9', u'38', u'\u4f18', u'_', u'26', u'_', u'0.64', u'16', u'46', u'54', u'4']
['baicheng', u'2016-01-26 23:00:00', u'\u5e02\u73af\u4fdd\u5c40', u'44', u'\u4f18', u'_', u'26', u'44', u'0.693', u'7', u'59', u'60', u'15']
['maanshan', u'2016-01-26 23:00:00', u'\u5e02\u6559\u80b2\u57fa\u5730', u'66', u'\u826f', u'\u9897\u7c92\u7269(PM10)', u'45', u'81', u'2.004', u'25', u'10', u'14', u'22']
['shantou', u'2016-01-26 23:00:00', u'\u6f6e\u5357\u5b50\u7ad9', u'133', u'\u8f7b\u5ea6\u6c61\u67d3', u'\u7ec6\u9897\u7c92\u7269(PM2.5)', u'101', u'128', u'0.808', u'46', u'17', u'22', u'16']
